YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2013,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,73.5,,,3.5,66.7,80.3,359,Male,All Races,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2015,NH,New Hampshire,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,46.1,,,7,32.4,59.8,76,Male,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",BEH,150BEH,178SFU,2GEN,8AGE,6RAC,6EDU,BRF78,78
2015,AK,Alaska,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,41.6,,,13.3,15.5,67.7,55,Female,All Races,All Ages,All Grades,"(64.84507995700051, -147.72205903599973)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2017,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,22.3,,,0.9,20.5,24.1,3914,Female,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2015,WI,Wisconsin,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.7,,,1.8,12.3,19.1,856,Female,All Races,18 to 44 Years,All Grades,"(44.39319117400049, -89.81637074199966)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2018,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.1,,,0.9,16.4,19.8,3387,Female,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2019,VT,Vermont,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,66.6,,,2.1,62.4,70.8,1445,Female,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2015,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.8,,,0.9,17,20.6,3510,Male,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2015,NV,Nevada,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,77.9,,,3.8,70.5,85.3,251,Female,All Races,All Ages,All Grades,"(39.493240390000494, -117.07184056399967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2019,KY,Kentucky,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,49.5,,,10.8,28.3,70.7,50,Female,All Races,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2018,HI,Hawaii,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,BRFSS,Current,%,Percentage,4.5,,,0.5,3.6,5.4,3716,Female,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,107BEH,176EUS,3GEN,8AGE,6RAC,6EDU,BRF63,63
2017,NJ,New Jersey,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,BRFSS,Never,%,Percentage,78.7,,,1.1,76.6,80.8,4725,Male,All Races,All Ages,All Grades,"(40.13057004800049, -74.27369128799967)",BEH,107BEH,176EUS,2GEN,8AGE,6RAC,6EDU,BRF65,65
2012,NC,North Carolina,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,55.6,,,2.2,51.2,60,859,Female,All Races,All Ages,All Grades,"(35.466220975000454, -79.15925046299964)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2015,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.1,,,1.4,12.4,17.8,1056,Female,All Races,18 to 44 Years,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2018,VA,Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,98.9,,,0.2,98.5,99.3,5538,Female,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF81,81
2012,IN,Indiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,7.6,,,0.6,6.4,8.8,3355,Male,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2012,SD,South Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,56.7,,,1.2,54.3,59.1,4462,Female,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2018,UT,Utah,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,48.4,,,4.5,39.6,57.2,187,Female,All Races,All Ages,All Grades,"(39.360700171000474, -111.58713063499971)",BEH,107BEH,175EFU,3GEN,8AGE,6RAC,6EDU,BRF61,61
2012,AR,Arkansas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,98.7,,,0.3,98.1,99.3,3182,Female,All Races,All Ages,All Grades,"(34.74865012400045, -92.27449074299966)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF81,81
2015,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,27,,,1.4,24.2,29.8,2051,Male,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2018,CT,Connecticut,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,57.2,,,4.5,48.4,66,211,Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,107BEH,175EFU,2GEN,8AGE,6RAC,6EDU,BRF62,62
2017,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.5,,,2.6,28.4,38.6,722,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2013,AR,Arkansas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,1.7,,,0.3,1.1,2.3,3173,Female,All Races,All Ages,All Grades,"(34.74865012400045, -92.27449074299966)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF80,80
2017,IN,Indiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,8.7,,,0.5,7.7,9.7,5678,Male,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2017,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,19.6,,,5.5,8.8,30.4,68,Female,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF78,78
2014,ID,Idaho,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,90.9,,,0.8,89.3,92.5,2162,Male,All Races,All Ages,All Grades,"(43.682630005000476, -114.3637300419997)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF81,81
2015,ID,Idaho,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,64.8,,,2.1,60.6,69,1074,Male,All Races,All Ages,All Grades,"(43.682630005000476, -114.3637300419997)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2011,NC,North Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,71.5,,,2.3,66.9,76.1,819,Male,All Races,All Ages,All Grades,"(35.466220975000454, -79.15925046299964)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2016,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,72.2,,,3.3,65.8,78.6,281,Female,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2012,NH,New Hampshire,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,30.3,,,1,28.4,32.2,4342,Female,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2017,IN,Indiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,52.3,,,3.2,46.1,58.5,379,Male,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,150BEH,178SFU,2GEN,8AGE,6RAC,6EDU,BRF78,78
2016,ME,Maine,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,53.8,,,3.1,47.6,60,626,Female,All Races,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2013,GA,Georgia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,55.9,,,4.4,47.3,64.5,206,Male,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,150BEH,178SFU,2GEN,8AGE,6RAC,6EDU,BRF78,78
2011,NJ,New Jersey,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.4,,,2.6,47.3,57.5,878,Female,All Races,All Ages,All Grades,"(40.13057004800049, -74.27369128799967)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2017,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.3,,,1.2,11,15.6,3169,Female,All Races,18 to 44 Years,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2016,IN,Indiana,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF78,78
2013,ME,Maine,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,3.9,,,0.5,3,4.8,3272,Male,All Races,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,150BEH,177SCU,2GEN,8AGE,6RAC,6EDU,BRF68,68
2016,GU,Guam,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(13.444304, 144.793731)",BEH,107BEH,175EFU,3GEN,8AGE,6RAC,6EDU,BRF62,62
2015,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,0.8,,,0.2,0.4,1.2,3227,Female,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF80,80
2015,TX,Texas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,6.8,,,0.6,5.7,7.9,5548,Male,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2012,NC,North Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,45.1,,,5.9,33.5,56.7,143,Female,All Races,All Ages,All Grades,"(35.466220975000454, -79.15925046299964)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF78,78
2019,MD,Maryland,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,96.6,,,0.3,95.9,97.3,7270,Male,All Races,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF81,81
2014,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,48.9,,,1.1,46.7,51.1,3679,Male,All Races,All Ages,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2011,TN,Tennessee,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,19.1,,,3.4,12.4,25.8,381,Male,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2016,TX,Texas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Current Use,BRFSS,,%,Percentage,6.7,,,0.7,5.3,8.1,4584,Male,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,107BEH,174ECU,2GEN,8AGE,6RAC,6EDU,BRF51,51
2014,WI,Wisconsin,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.1,,,0.9,14.3,17.9,3719,Female,All Races,All Ages,All Grades,"(44.39319117400049, -89.81637074199966)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2018,KY,Kentucky,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,57.1,,,1.9,53.4,60.8,1875,Male,All Races,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.8,,,1.3,7.2,12.4,1716,Female,All Races,18 to 44 Years,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2014,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,72.4,,,1.7,69,75.8,1048,Female,All Races,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2012,IL,Illinois,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,4.7,,,0.8,3.2,6.2,2200,Male,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,26,,,1.9,22.2,29.8,878,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2017,ND,North Dakota,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Current Use,BRFSS,,%,Percentage,3.6,,,0.6,2.5,4.7,3559,Female,All Races,All Ages,All Grades,"(47.47531977900047, -100.11842104899966)",BEH,107BEH,174ECU,3GEN,8AGE,6RAC,6EDU,BRF52,52
2011,ND,North Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(47.47531977900047, -100.11842104899966)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2011,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,20.8,,,0.9,19.1,22.5,3908,Female,All Races,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2018,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,73.4,,,2,69.4,77.4,967,Male,All Races,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2019,GU,Guam,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,27.2,,,2.3,22.6,31.8,1100,Male,All Races,All Ages,All Grades,"(13.444304, 144.793731)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2014,IA,Iowa,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,0.5,,,0.1,0.2,0.8,4528,Female,All Races,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF68,68
2013,KY,Kentucky,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,50.8,,,1.5,47.8,53.8,2185,Male,All Races,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2012,GA,Georgia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,1.5,,,0.3,1,2,3711,Female,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF80,80
2013,ND,North Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,22.9,,,1.1,20.8,25,3429,Male,All Races,All Ages,All Grades,"(47.47531977900047, -100.11842104899966)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2017,RI,Rhode Island,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,0.7,,,0.2,0.2,1.2,3098,Female,All Races,All Ages,All Grades,"(41.70828019300046, -71.52247031399963)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF69,69
2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,69.4,,,2.1,65.3,73.5,759,Female,All Races,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2018,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.7,,,0.9,14,17.4,2578,Female,All Races,18 to 44 Years,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2013,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,50.9,,,1,49,52.8,6790,Male,All Races,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2011,TN,Tennessee,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.3,,,1.5,18.3,24.3,4062,Female,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2013,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,26.8,,,1.2,24.5,29.1,2523,Male,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2014,NY,New York,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,1.2,,,0.3,0.7,1.7,3718,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF68,68
2019,MI,Michigan,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,59.6,,,1.4,56.8,62.4,2249,Male,All Races,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2016,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,75.5,,,2.4,70.9,80.1,545,Female,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2017,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,53.3,,,1.2,51,55.6,9245,Male,All Races,All Ages,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2017,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.7,,,0.9,16.9,20.5,3871,Female,All Races,All Ages,All Grades,"(32.84057112200048, -86.63186076199969)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2019,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,63.7,,,0.7,62.4,65,7558,Female,All Races,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2012,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,49,,,1.1,46.9,51.1,3734,Male,All Races,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2013,NY,New York,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,0.6,,,0.1,0.3,0.9,5087,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF80,80
2019,NH,New Hampshire,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,76.3,,,3.1,70.2,82.4,357,Female,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2019,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,55.9,,,1.1,53.8,58,3572,Male,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2016,NH,New Hampshire,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,3.8,,,0.6,2.6,5,2783,Male,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",BEH,150BEH,177SCU,2GEN,8AGE,6RAC,6EDU,BRF68,68
2011,UT,Utah,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,5.2,,,0.4,4.3,6.1,5495,Male,All Races,All Ages,All Grades,"(39.360700171000474, -111.58713063499971)",BEH,150BEH,177SCU,2GEN,8AGE,6RAC,6EDU,BRF68,68
2012,TN,Tennessee,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,67.1,,,7.9,51.7,82.5,53,Female,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2017,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,1.4,,,0.3,0.8,2,3073,Female,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF69,69
2016,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,36,,,2,32,40,2470,Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2013,CA,California,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,38.1,,,2.4,33.4,42.8,679,Male,All Races,All Ages,All Grades,"(37.63864012300047, -120.99999953799971)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2011,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.7,,,3.8,45.2,60.2,312,Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2018,MS,Mississippi,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,54,,,2,50.2,57.8,1186,Male,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
